"longitude","latitude","address","objectid","facilityid","neighborhood","ward"
-77.0226352895197,38.953101685383,"711 HAMILTON ST NW",5245,"14290-070-3005-0086-000","Petworth",4
-77.0152884786071,38.9512080544837,"253 FARRAGUT ST NW",5285,"13497-020-3005-0533-000","Petworth",4
-77.0296175321993,38.9504075069141,"4911 13TH ST NW",5290,"10130-490-3005-0227-000","16th Street Heights",4
-77.0366866305128,38.9522029833105,"4891 COLORADO AVE NW",5296,"12450-480-3005-1383-000","Crestwood",4
-77.0243333411861,38.9498711855814,"813 EMERSON ST NW",5312,"13347-080-3005-0163-000","Petworth",4
-76.9857346453159,38.9507249936659,"5014 14TH ST NE/Emerson St",5343,"20140-500-3001-0153-000","North Michigan Park",5
-77.036506153675,38.9509778574502,"5014 16TH ST NW",5359,"10160-495-3001-0122-000","Crestwood",4
-76.9877744036167,38.9508391709043,"opp 5005 13TH PL NE",5371,"20133-500-3001-0209-000","North Michigan Park",5
-77.0399250009225,38.9493031789845,"4800 blk 17TH ST NW",5378,"10170-485-3001-0165-000","Crestwood",4
-77.0091718711629,38.9458619915815,"unit block ROCK CREEK CHURCH RD NW",5384,"17670-000-3005-0488-000","Rock Creek Cemetery",4
-77.0249074101227,38.9523344054682,"5113 ILLINOIS AVE NW",5391,"14790-510-3005-0143-000","Petworth",4
-76.9959193689966,38.9506134332619,"725 FARADAY PL NE",5392,"23477-060-3005-0593-000","North Michigan Park",5
-77.0351977993016,38.9515682226432,"5018 IOWA AVE NW",5400,"14855-500-3001-0170-000","16th Street Heights",4
-77.0208089160447,38.9520068272272,"616 GALLATIN ST NW",5466,"13906-050-3001-0306-000","Petworth",4
-76.9901747386819,38.9502176377107,"1200 blk EMERSON ST NE",5474,"23347-120-3005-0108-000","North Michigan Park",5
-76.9883585970407,38.9473542179644,"4721 13TH PL NE @ S. Dakota Ave",5477,"20133-470-3005-0376-000","North Michigan Park",5
-77.0725883397462,38.9475493254933,"4424 RENO RD NW",5481,"17527-445-3001-0150-000","North Cleveland Park",3
-77.0350765257462,38.9489620698212,"1504 DELAFIELD PL NW",5486,"12853-150-3001-0148-000","16th Street Heights",4
-77.0164973331368,38.9483008909626,"4725 3RD PL NW",5492,"10033-470-3005-0276-000","Petworth",4
-77.074536378395,38.9475700959891,"4415 38TH ST NW",5505,"10380-441-3005-0173-000","North Cleveland Park",3
-77.0345809203081,38.949255706616,"4900 blk 15th st NW",5508,NA,"16th Street Heights",4
-77.0165768646902,38.9476180431572,"4700 3RD PL NW",5526,"10033-470-3001-0030-000","Petworth",4
-77.0062075029544,38.9477089210154,"4702 FORT TOTTEN DR NE",5550,"23763-470-3001-0080-000","Fort Totten",5
-77.0642150112374,38.9490638566547,"4531 32ND ST NW",5567,"10320-455-3005-0065-000","Forest Hills",3
-77.0345851929381,38.9481251127034,"4726 15TH ST NW",5574,"10150-470-3001-0331-000","16th Street Heights",4
-77.0726273188849,38.9477337656269,"4426 RENO RD NW",5577,"17527-445-3001-0242-000","North Cleveland Park",3
-76.9812587469541,38.9474210466835,"OPP 4813 QUEENS CHAPEL TER NE/Crittenden",5586,"27377-480-3001-0191-000","Queens Chapel",5
-77.0183445471995,38.9463245334678,"422 BUCHANAN ST NW",5674,"11878-040-3001-0275-000","Petworth",4
-76.9876646841368,38.9453114997645,"1324 ALLISON ST NE",5724,"20988-130-3001-0265-000","Michigan Park",5
-77.0299138846499,38.9460808031201,"1300 BLK BUCHANAN ST NW",5736,"11878-130-3001-0076-000","16th Street Heights",4
-76.9792032370837,38.945795340572,"4600 blk Queens Chapel Ter NE/MI Ave",5737,"27377-460-3001-0175-000","Queens Chapel",5
-77.0344634788654,38.9470338618441,"OPP 4622 15TH ST NW",5744,"10150-460-3005-0327-000","16th Street Heights",4
-77.0277574695118,38.947149500034,"1220 CRITTENDEN ST NW",5769,"12652-120-3001-0249-000","16th Street Heights",4
-76.988362483482,38.9440682483098,"OPP 4443 13TH ST NE/Varnum St",5812,"20130-440-3001-0435-000","Michigan Park",5
-77.0675806135786,38.9471464870197,"3509 ALTON PL NW",5821,"11007-350-3005-0189-000","North Cleveland Park",3
-76.9790587155747,38.9456803186259,"4600 blk QUEENS CHAPEL TER NE/MI Ave",5845,"27377-460-3001-0095-000","Queens Chapel",5
-77.0253056126178,38.9455127611883,"4512 9TH ST NW",5862,"10090-450-3001-0145-000","Petworth",4
-77.0698892715409,38.9431203288272,"3600 VAN NESS ST NW",5866,"18892-360-3001-0162-000","North Cleveland Park",3
-76.9762952889965,38.9433113153872,"4410 20TH ST NE",5890,"20200-440-3001-0144-000","Woodridge",5
-77.0071796180784,38.9460472308497,"unit blk HAWAII AVE NE",5902,"24381-005-3005-0085-000","Pleasant Hills",5
-77.0697835739755,38.9453101174752,"4311 36TH ST NW",5917,"10360-430-3005-0191-000","North Cleveland Park",3
-77.0651993692687,38.946610725006,"3400 YUMA ST NW",5926,"19522-345-3001-0039-000","North Cleveland Park",3
-76.977696024471,38.9459939864035,"4500 blk EASTERN AVE NE/Allison St",5934,"23198-450-3005-0274-000","Woodridge",5
-77.0396754466037,38.9451350757003,"1705 ALLISON ST NW",5970,"10988-170-3005-0244-000","Crestwood",4
-76.9763058071061,38.9442075513096,"4430 20TH ST NE/Varnum St",5985,"20200-440-3001-0483-000","Woodridge",5
-77.0387490501794,38.9466348115486,"4615 17TH ST NW",5988,"10170-460-3005-0180-000","Crestwood",4
-77.0297771861961,38.942515788273,"4200 13TH ST NW",5990,"10130-420-3001-0210-000","16th Street Heights",4
-77.0032422828393,38.9443679243413,"opp 207 HAWAII AVE NE",6013,"24381-020-3001-0099-000","Pleasant Hills",5
-77.0074029235469,38.9455230047176,"4501 Clermont Dr NE (N. Cap. St)/Webster St",6027,"22385-455-3005-0091-000","Pleasant Hills",5
-77.0240292596561,38.9450801096721,"818 ALLISON ST NW",6044,"10988-080-3001-0113-000","Petworth",4
-77.0661067761415,38.9431651084038,"3500 VAN NESS ST NW",6048,"18892-352-3003-0345-000","North Cleveland Park",3
-77.0362156267031,38.9440696699006,"1400 WEBSTER ST NW/16th",6049,"19210-150-3005-0475-000","16th Street Heights",4
-76.9807080138887,38.9427548796032,"1600blk MICHIGAN AVE NE",6055,"26058-170-3005-0399-000","Woodridge",5
-77.0044435492696,38.9409281260289,"4200 blk 2ND ST NE/Taylor St",6057,"20020-420-3001-0066-000","Pleasant Hills",5
-77.0191326417156,38.9437329443966,"unit blk GRANT CIR NW",6063,"14134-040-3005-0071-000","Petworth",4
-77.0009787978057,38.9422487656749,"200 BLOCK HAWAII AVE NE/Varnum St",6108,"24381-023-3005-0254-000","Catholic University and other Catholic Institutions",5
-76.9702091821533,38.9256923555894,"2800.5 26th St/ Franklin",6124,"20260-280-3001-0019-000","Langdon",5
-77.0011806649199,38.9424984623485,"200 BLOCK HAWAII AVE NE/Varnum St",6130,"24381-023-3005-0141-000","Catholic University and other Catholic Institutions",5
-77.0058000497424,38.9418915314124,"4321 1ST ST NE/Taussig",6158,"20010-425-3005-0131-000","Pleasant Hills",5
-77.0135460394717,38.9432486083971,"112 VARNUM ST NW",6168,"18911-010-3001-0299-000","Petworth",4
-77.0021773989644,38.9435411572468,"255 HAWAII AVE NE/2nd St",6173,"24381-020-3005-0521-000","Pleasant Hills",5
-76.9758429154984,38.9445453347676,"4400 EASTERN AVE NE/20th St",6190,"23198-445-3005-0003-000","Woodridge",5
-77.0185587950542,38.9418445973855,"4116 ILLINOIS AVE NW",6196,"14790-410-3001-0320-000","Petworth",4
-77.0141016119426,38.9436578567953,"4311 2ND ST NW/Varnum St",6214,"10020-430-3005-0112-000","Petworth",4
-77.0059292168754,38.9433481708201,"4400 blk 1ST ST NE/Varnum St",6219,"20010-440-3001-0173-000","Pleasant Hills",5
-77.0429926451223,38.9429014239119,"1830 VARNUM ST NW",6234,"18911-180-3001-0462-000","Crestwood",4
-77.0410483914093,38.944064937444,"1743 WEBSTER ST NW",6240,"19210-170-3005-0633-000","Crestwood",4
-76.989323380634,38.9422064781707,"4306 12TH PL NE",6265,"20123-430-3001-0134-000","Michigan Park",5
-76.9750011169155,38.9383619743917,"2100 blk RANDOLPH ST NE/21st St",6285,"27468-210-3001-0047-000","Woodridge",5
-77.0261581424701,38.9414809227,"4140 KANSAS AVE NW",6291,"15135-410-3005-0291-000","16th Street Heights",4
-77.0208611465762,38.9407677182935,"4033 NEW HAMPSHIRE AVE NW",6292,"16422-400-3005-0295-000","Petworth",4
-76.969744618326,38.9400459590182,"4200 blk EASTERN AVE NE/MD 28th St",6301,"23198-410-3001-0609-000","Barnard Hill Park",5
-77.0363435273343,38.9397365709618,"4001 16TH ST NW",6302,"10160-390-3005-0227-000","16th Street Heights",4
-77.0666740911066,38.9405217274296,"3000 blk TILDEN ST NW",6309,"18612-305-3001-0714-000","Melvin C. Hazen Park",3
-77.06725630942,38.9407672644024,"3305 TILDEN ST NW",6324,"18612-305-3005-0895-000","North Cleveland Park",3
-76.9877928332513,38.9417529957627,"1300 blk UPSHUR ST NE",6325,"28801-130-3005-0145-000","Michigan Park",5
-77.0190544366372,38.9404911626167,"4015 5TH ST NW",6326,"10050-400-3005-0194-000","Petworth",4
-76.9881564172325,38.9407815075194,"1300 blk TAYLOR ST NE",6327,"28489-130-3001-0025-000","Michigan Park",5
-76.9883469850316,38.941049337571,"4204 13TH ST NE",6344,"20130-420-3001-0116-000","Michigan Park",5
-77.032823230799,38.9412432111285,"4108 14TH ST NW",6347,"10140-410-3001-0156-000","16th Street Heights",4
-77.0241233703896,38.9398258648236,"opp 820 SHEPHERD ST NW",6371,"17956-080-3005-0237-000","Petworth",4
-77.0163395911238,38.9411222948214,"311 TAYLOR ST NW",6386,"18489-030-3005-0271-000","Petworth",4
-76.9823696518279,38.9407894955675,"1500 blk TAYLOR ST NE",6390,"28489-140-3001-0959-000","Brookland",5
-77.0385859762576,38.9417780513232,"4136 17TH ST NW",6400,"10170-410-3001-0335-000","Crestwood",4
-77.0640967014307,38.9406817690827,"3009 TILDEN ST NW",6402,"18612-300-3005-0674-000","North Cleveland Park",3
-76.970884616777,38.9411119856437,"4200 blk EASTERN AVE NE/MD Russell Ave",6439,"23198-420-3005-0491-000","Barnard Hill Park",5
-76.9903695676749,38.9387585076032,"1120 MICHIGAN AVE NE",6448,"26058-115-3001-0168-000","University Heights",5
-77.0416490852214,38.9396844017453,"3908 18TH ST NW",6450,"10180-400-3001-0277-000","Crestwood",4
-76.9896384296654,38.9394037267168,"1200 blk MICHIGAN AVE NE",6455,"26058-120-3001-0284-000","University Heights",5
-76.9918440160459,38.9401648958245,"1003 SIGSBEE PL NE",6456,"28040-100-3005-0203-000","University Heights",5
-76.9941937980717,38.9407863266852,"812 TAYLOR ST NE",6472,"28489-070-3001-0376-000","Michigan Park",5
-76.9882435265955,38.9393390893245,"4023 13TH ST NE",6473,"20130-405-3005-0115-000","University Heights",5
-76.9955316055523,38.9397419267661,"4012 7TH ST NE",6485,"20070-400-3001-0169-000","University Heights",5
-76.9895166919887,38.9362302846816,"1232 PERRY ST NE",6489,"26994-125-3001-0102-000","Brookland",5
-76.9922752304907,38.9396142929351,"opp 1002 SHEPHERD ST NE",6492,"27956-100-3005-0113-000","University Heights",5
-76.992229747418,38.940159025627,"1001 SIGSBEE PL NE",6502,"28040-100-3005-0101-000","University Heights",5
-76.9861738696231,38.9389521841859,"1300 blk RITCHIE PL NE",6506,"27618-130-3005-0604-000","University Heights",5
-77.0433493726295,38.9397058819471,"1834 SHEPHERD ST NW",6540,"17956-187-3001-0481-000","Crestwood",4
-77.0365419652992,38.9405022727504,"4006 16TH ST NW",6541,"10160-400-3001-0275-000","Crestwood",4
-76.9937481541907,38.9379581214904,"916 QUINCY ST NE",6561,"27403-090-3001-0205-000","University Heights",5
-76.9946693088562,38.9399685652542,"4012 8TH ST NE/Randolph St",6569,"20080-400-3001-0159-000","University Heights",5
-77.0271996422483,38.9403013681198,"4010 KANSAS AVE NW",6572,"15135-400-3001-0218-000","16th Street Heights",4
-77.0407369505191,38.9391053025766,"1755 CRESTWOOD DR NW",6586,"12645-170-3001-0255-000","Crestwood",4
-76.9882443924686,38.9384594880144,"4001 13TH ST NE",6631,"20130-400-3005-0035-000","University Heights",5
-76.9807166717029,38.9360672074501,"3724 17TH PL NE/Otis Pl",6642,"20173-371-3001-0121-000","Brookland",5
-76.9782034789891,38.9367753117414,"1800 blk PERRY ST NE",6653,"26994-180-3001-0545-000","Woodridge",5
-76.9862212216121,38.9382662829081,"opp 1340 RANDOLPH ST NE",6667,"27468-130-3005-0595-000","University Heights",5
-76.9860567211455,38.9376068372378,"4000 blk 14TH ST NE",6676,"20140-400-3005-0133-000","Brookland",5
-77.0299422922047,38.9387382814525,"1303 RANDOLPH ST NW",6714,"17468-130-3005-0067-000","16th Street Heights",4
-77.0679145555071,38.9382043595087,"3427 QUEBEC ST NW",6717,"17332-340-3005-0433-000","Cleveland Park",3
-76.9888176723277,38.9382787466635,"1237 RANDOLPH ST NE",6728,"27468-120-3005-0407-000","University Heights",5
-77.0662834945571,38.937442207176,"3601 34TH ST NW",6791,"10340-360-3005-0010-009","Cleveland Park",3
-77.0288382564447,38.9361058362843,"1125 SPRING RD NW",6797,"18183-110-3005-0107-000","16th Street Heights",4
-77.0666638542456,38.9381138477998,"3400 QUEBEC ST NW",6813,"17332-340-3001-0077-000","Cleveland Park",3
-77.0297967557571,38.9373637651739,"3716 13TH ST NW",6815,"10130-375-3001-0189-000","16th Street Heights",4
-76.9861885247455,38.9377276205729,"4000 blk 14TH ST NE/Quincy St",6828,"20140-400-3001-0174-000","University Heights",5
-77.0664724319075,38.9359945300946,"3434  34TH ST NW",6844,"99999-999-9999-6134-3","Cleveland Park",3
-76.9761624106278,38.935355274922,"3600 blk 20TH ST NE/Otis St",6848,"20200-365-3005-0083-000","Woodridge",5
-76.9995588903932,38.9317058746687,"400 blk MICHIGAN AVE NE",6873,"26058-040-3005-0304-000","Catholic University and other Catholic Institutions",5
-76.9888619132478,38.9355540904855,"3718 13TH ST NE",6874,"20130-370-3001-0333-000","Brookland",5
-76.9863453947079,38.9352713098209,"3715 14TH ST NE",6902,"20140-380-3005-0191-000","Brookland",5
-76.9870562156404,38.9372016070822,"1335 QUINCY ST NE",6907,"27403-130-3005-0409-000","University Heights",5
-77.0687006220864,38.9344296456007,"3314 35TH ST NW",6934,"10350-330-3001-0327-000","Cleveland Park",3
-76.9988210197673,38.932192375818,"300 blk MICHIGAN AVE NE/Harewood Rd",6945,"26058-040-3001-0572-000","Catholic University and other Catholic Institutions",5
-76.9775487403142,38.9350447629887,"1913 Otis St NE",6964,"26805-180-3005-0619-000","Woodridge",5
-76.9727791069397,38.9341558684422,"2232 NEWTON ST NE",6984,"26461-220-3001-0389-000","Woodridge",5
-77.0775700562542,38.9421596839735,"3900 UPTON ST NW",6271,"18807-390-3001-0301-000","Tenleytown",3
-76.9888985030507,38.9345163656634,"3630 13TH ST NE",7015,"20130-360-3001-0316-000","Brookland",5
-76.9751175529052,38.9331668837691,"2014 MONROE ST NE",7036,"26142-200-3001-0315-000","Woodridge",5
-76.9793826906752,38.9330703585993,"1803 MONROE ST NE",7039,"26142-180-3005-0066-000","Woodridge",5
-76.9834332209445,38.9329741165045,"1528 MONROE ST NE/15th St",7058,"26142-150-3001-0287-000","Brookland",5
-76.9741171914654,38.9326862703679,"3417 22ND ST NE/Lawrence St",7062,"20220-340-3005-0195-000","Woodridge",5
-76.9797468184259,38.9339157309651,"3522 18TH ST NE/Monroe St",7068,"20180-350-3001-0291-000","Brookland",5
-76.9955622010255,38.931336471588,"711 LAWRENCE ST NE",7088,"25447-070-3005-0175-000","Edgewood",5
-76.9957324037981,38.9303560159246,"709 KEARNY ST NE",7100,"25154-070-3005-0127-000","Edgewood",5
-77.075998295435,38.9322488842686,"3831 WOODLEY RD NW",7128,"19425-380-3005-0510-000","Cathedral Heights",3
-76.9950246539011,38.9305860773372,"3300 BLOCK 8TH ST NE",7132,"20080-330-3001-0064-000","Edgewood",5
-77.0230640537099,38.9300071695346,"opp 660 KENYON ST NW",7145,"15232-050-3005-0917-000","Park View",1
-76.9728517021729,38.9326286398749,"3421 S. DAKOTA AVE NE/Lawrence",7152,"28144-340-3005-0214-000","Woodridge",5
-76.9812049128659,38.9325438393776,"3412 17TH ST NE",7156,"20170-340-3001-0180-000","Brookland",5
-76.9629791018648,38.9340571994814,"3141 NEWTON ST NE/Clinton St",7158,"26461-320-3005-0283-000","Woodridge",5
-76.9955747369065,38.9314352212831,"700 blk LAWRENCE ST NE",7160,"25447-070-3001-0171-000","Edgewood",5
-76.9700792974719,38.9346291297721,"3613 26TH ST NE",7193,"20260-360-3005-0177-000","Woodridge",5
-76.9632035104426,38.9349306349025,"3600 blk EASTERN AVE NE/Newton St",7196,"23198-360-3001-0428-000","Woodridge",5
-76.996485900405,38.9294652292452,"650 JACKSON ST NE",7198,"24927-065-3001-0243-000","Catholic University and other Catholic Institutions",5
-76.9618171960789,38.9338427190546,"opp 3605 EASTERN AVE NE/Monroe St",7206,"23198-350-3001-0124-000","Woodridge",5
-76.9683757149453,38.9350470043887,"2600 blk Otis St NE",7209,"26805-260-3005-0500-000","Woodridge",5
-76.997044547563,38.9293440524933,"opp 650 JACKSON ST NE",7218,"24927-065-3005-0072-000","Catholic University and other Catholic Institutions",5
-76.982106490586,38.9310634693757,"1602 KEARNY ST NE",7235,"25154-160-3001-0132-000","Brookland",5
-76.9874585426455,38.929813462532,"1326 JACKSON ST NE",7240,"24927-130-3001-0282-000","Brookland",5
-76.9768020921154,38.9320844896517,"1929 LAWRENCE ST NE",7250,"25447-180-3005-0779-000","Woodridge",5
-76.9649523495784,38.9290101810213,"opp 2900 CENTRAL AVE NE",7297,"22158-290-3005-0050-000","Woodridge",5
-76.9655037912072,38.9317049193332,"2832  MYRTLE AVE NE/Central Ave",7328,"26305-280-3001-0593-000","Woodridge",5
-76.9620650981782,38.9305900967571,"3111 WALNUT ST NE/Elm St",7335,"29061-310-3005-0230-000","Woodridge",5
-76.9653790230672,38.9316365398662,"2839 MYRTLE AVE NE/Central Ave",7359,"26305-280-3005-0615-000","Woodridge",5
-76.9795591495369,38.9315765119984,"3304 18TH ST NE/Kearney St",7362,"20180-330-3001-0145-000","Brookland",5
-76.974246957457,38.9313001969322,"3300 22ND ST NE",7381,"20220-330-3001-0054-000","Woodridge",5
-76.9755541507936,38.9295086267037,"2012 RHODE ISLAND AVE NE",7387,"27546-200-3001-0252-000","Woodridge",5
-77.0721578840926,38.927963627587,"3600 BLK MASSACHUSETTS AVE NW/GARFIELD",7416,"15960-367-3005-0071-000","National Cathedral Grounds",3
-76.9869844094025,38.9297290412364,"opp 1346 JACKSON ST NE",7441,"24927-130-3005-0406-000","Brookland",5
-76.9826059667096,38.9307417217662,"3200 blk 16TH ST NE",7443,"20160-320-3001-0271-000","Brookland",5
-77.0638791671288,38.9276122440652,"3201 GARFIELD ST NW",7445,"13952-320-3005-0129-000","Woodley Park",3
-76.9727026788849,38.9265534771915,"2800 blk MILLS AVE NE/Girard Pl",7467,"26090-287-3001-0058-000","Langdon",5
-77.0004754851233,38.9277348457928,"2800 blk 4TH ST NE",7478,"20040-280-3005-0767-000","Catholic University and other Catholic Institutions",5
-77.0126619359198,38.926212519445,"0 MICHIGAN AVE NW",7480,"16058-010-3001-0148-000","Washington Hospital Center",1
-77.0004729695386,38.9288173917098,"2800 4th St 4TH ST NE",7498,"20040-280-3005-1158-000","Catholic University and other Catholic Institutions",5
-76.973122243858,38.9271624254903,"2800 blk MILLS AVE NE/Girard Pl",7510,"26090-287-3001-0310-000","Langdon",5
-76.9761650124057,38.9268661997619,"2901 20TH ST NE",7520,"20200-280-3005-0467-000","Langdon",5
-76.9959045094054,38.929363291227,"700 blk Jackson St NE",7526,"24927-070-3005-0077-000","Edgewood",5
-76.9618771739018,38.928142815093,"3000 BLK EARL PL NE",7533,"23165-290-3001-0356-000","Woodridge",5
-77.0155528932138,38.9267520707654,"100 blk MICHIGAN AVE NW",7543,"16058-010-3001-1003-000","Washington Hospital Center",1
-76.9625496952996,38.9274546564252,"2902 BLADENSBURG RD NE",7545,"21599-300-3001-0121-000","Woodridge",5
-77.0047235870713,38.926029825892,"200 blk FRANKLIN ST NE",7561,"23809-020-3001-0305-000","Catholic University and other Catholic Institutions",5
-76.9673042732986,38.9308415198276,"3100 BLK CENTRAL AVE NE",7586,"22158-310-3001-0394-000","Woodridge",5
-76.9923691552541,38.9289494722008,"opp 3111 10TH ST NE/Irving St",7594,"20100-310-3005-0158-000","Brookland",5
-76.9621036924876,38.9278203347312,"2914 BLADENSBURG RD NE",7598,"21599-300-3001-0298-000","Woodridge",5
-76.9820503021445,38.9270151599479,"1600 GIRARD ST NE",7641,"24043-160-3001-0055-000","Brookland",5
-76.9863209156524,38.9277759914931,"1300 blk HAMLIN ST NE/13th St",7656,"24303-130-3005-0528-000","Brookland",5
-76.9835052192985,38.9258682579262,"1500 FRANKLIN ST NE",7674,"23809-150-3001-0092-000","Brookland",5
-76.9860025426643,38.9257452838745,"1370 FRANKLIN ST NE",7694,"23809-130-3001-0597-000","Brookland",5
